a : 782.0000, 0 -> 0
b : -967.0000, 0 -> 7
a : -498.0000, 1 -> 7
b : 836.0000, 1 -> 6
a : 542.0000, 2 -> 2
b : 121.0000, 2 -> 4
a : 748.0000, 3 -> 7
b : -670.0000, 3 -> 0
a : -585.0000, 4 -> 2
b : 418.0000, 4 -> 7
a : 400.0000, 5 -> 1
b : 385.0000, 5 -> 5
a : 335.0000, 6 -> 6
b : -284.0000, 6 -> 4
a : -106.0000, 7 -> 1
b : 832.0000, 7 -> 2
a : 783.0000, 0 -> 6
b : -118.0000, 1 -> 4
a : -151.0000, 2 -> 4
b : 470.0000, 3 -> 5
b : 992.0000, 4 -> 1
a : -244.0000, 5 -> 5
a : -901.0000, 6 -> 1
a : 41.0000, 7 -> 0
a : 5.0000, 7 -> 3
