a : -199.0000, 0 -> 2
b : -957.0000, 0 -> 2
a : -941.0000, 1 -> 1
b : -35.0000, 1 -> 1
a : 476.0000, 2 -> 7
b : -93.0000, 2 -> 3
a : 559.0000, 3 -> 6
b : 193.0000, 3 -> 6
a : 260.0000, 4 -> 0
b : 598.0000, 4 -> 6
a : -500.0000, 5 -> 0
b : 143.0000, 5 -> 4
a : -221.0000, 6 -> 6
b : -274.0000, 6 -> 7
a : -141.0000, 7 -> 4
b : -715.0000, 7 -> 4
a : -838.0000, 0 -> 4
b : -11.0000, 1 -> 7
a : 139.0000, 2 -> 2
a : -429.0000, 3 -> 7
b : 886.0000, 4 -> 1
b : 459.0000, 5 -> 0
b : 70.0000, 6 -> 4
b : 720.0000, 7 -> 7
a : -118.0000, 2 -> 5
