a : 796.0000, 0 -> 2
b : -753.0000, 0 -> 1
c : -541.0000, 0 -> 3
d : -592.0000, 0 -> 3
a : 991.0000, 1 -> 1
b : 641.0000, 1 -> 5
c : -94.0000, 1 -> 0
d : 302.0000, 1 -> 4
a : -857.0000, 2 -> 5
b : -301.0000, 2 -> 5
c : -6.0000, 2 -> 1
d : 346.0000, 2 -> 1
a : -366.0000, 3 -> 5
b : -496.0000, 3 -> 0
c : 83.0000, 3 -> 3
d : 178.0000, 3 -> 3
a : -86.0000, 4 -> 3
b : 246.0000, 4 -> 0
c : -915.0000, 4 -> 4
d : -217.0000, 4 -> 1
a : -68.0000, 5 -> 3
b : 787.0000, 5 -> 5
c : -279.0000, 5 -> 3
d : -332.0000, 5 -> 1
c : 795.0000, 0 -> 0
b : -475.0000, 0 -> 0
d : -792.0000, 1 -> 3
c : -892.0000, 1 -> 2
a : -789.0000, 2 -> 3
d : -970.0000, 2 -> 2
c : -773.0000, 3 -> 4
b : -704.0000, 3 -> 5
d : -191.0000, 4 -> 2
a : -952.0000, 4 -> 4
d : -638.0000, 5 -> 3
b : -583.0000, 5 -> 2
