a : -738.0000, 0 -> 6
b : 794.0000, 0 -> 5
c : 396.0000, 0 -> 6
a : 260.0000, 1 -> 4
b : 949.0000, 1 -> 4
c : -298.0000, 1 -> 6
a : 505.0000, 2 -> 3
b : -726.0000, 2 -> 0
c : 226.0000, 2 -> 5
a : 376.0000, 3 -> 0
b : 585.0000, 3 -> 2
c : 149.0000, 3 -> 0
a : 8.0000, 4 -> 4
b : 449.0000, 4 -> 2
c : 442.0000, 4 -> 5
a : -269.0000, 5 -> 6
b : -703.0000, 5 -> 4
c : 500.0000, 5 -> 2
a : 632.0000, 6 -> 3
b : 473.0000, 6 -> 3
c : 663.0000, 6 -> 1
b : 752.0000, 0 -> 0
b : -289.0000, 1 -> 2
c : 380.0000, 2 -> 1
c : -692.0000, 3 -> 3
a : -700.0000, 4 -> 5
c : 79.0000, 5 -> 3
b : -331.0000, 6 -> 2
