a : 234.0000, 0 -> 2
b : -12.0000, 0 -> 0
c : -269.0000, 0 -> 3
d : 366.0000, 0 -> 3
a : -715.0000, 1 -> 0
b : -233.0000, 1 -> 1
c : 661.0000, 1 -> 1
d : 313.0000, 1 -> 6
a : -876.0000, 2 -> 5
b : -798.0000, 2 -> 4
c : 138.0000, 2 -> 0
d : 532.0000, 2 -> 0
a : 996.0000, 3 -> 5
b : -806.0000, 3 -> 2
c : 604.0000, 3 -> 0
d : -477.0000, 3 -> 6
a : 973.0000, 4 -> 0
b : 455.0000, 4 -> 3
c : -998.0000, 4 -> 2
d : 151.0000, 4 -> 2
a : -321.0000, 5 -> 5
b : -527.0000, 5 -> 3
c : 524.0000, 5 -> 2
d : -259.0000, 5 -> 4
a : -670.0000, 6 -> 6
b : -14.0000, 6 -> 6
c : 967.0000, 6 -> 2
d : 996.0000, 6 -> 6
d : -145.0000, 0 -> 2
d : -5.0000, 0 -> 4
a : -15.0000, 1 -> 5
c : -746.0000, 1 -> 3
c : 543.0000, 2 -> 6
c : 433.0000, 2 -> 4
d : -971.0000, 3 -> 0
a : -40.0000, 3 -> 2
c : -670.0000, 4 -> 1
a : -117.0000, 4 -> 2
a : -272.0000, 5 -> 2
d : -128.0000, 5 -> 1
d : 856.0000, 6 -> 0
b : -728.0000, 6 -> 2
