a : -396.0000, 0 -> 3
b : 455.0000, 0 -> 1
c : 798.0000, 0 -> 3
d : -824.0000, 0 -> 2
a : 29.0000, 1 -> 0
b : -398.0000, 1 -> 2
c : 676.0000, 1 -> 4
d : -464.0000, 1 -> 2
a : 534.0000, 2 -> 4
b : 862.0000, 2 -> 0
c : 260.0000, 2 -> 4
d : 313.0000, 2 -> 1
a : 312.0000, 3 -> 3
b : -152.0000, 3 -> 2
c : 510.0000, 3 -> 1
d : 129.0000, 3 -> 0
a : -132.0000, 4 -> 1
b : -915.0000, 4 -> 4
c : 394.0000, 4 -> 1
d : 400.0000, 4 -> 1
b : 811.0000, 0 -> 3
b : 812.0000, 0 -> 0
a : 871.0000, 1 -> 2
a : -276.0000, 1 -> 4
a : -22.0000, 2 -> 3
a : 304.0000, 2 -> 2
b : -805.0000, 3 -> 3
b : -452.0000, 3 -> 1
c : -246.0000, 4 -> 0
b : -442.0000, 4 -> 0
