a : -704.0000, 0 -> 1
b : 260.0000, 0 -> 0
c : -760.0000, 0 -> 3
a : -715.0000, 1 -> 1
b : -63.0000, 1 -> 3
c : 197.0000, 1 -> 2
a : -319.0000, 2 -> 0
b : -73.0000, 2 -> 1
c : 109.0000, 2 -> 3
a : 634.0000, 3 -> 5
b : -153.0000, 3 -> 3
c : 85.0000, 3 -> 5
a : -489.0000, 4 -> 5
b : -261.0000, 4 -> 2
c : -134.0000, 4 -> 2
a : 953.0000, 5 -> 0
b : -20.0000, 5 -> 1
c : -220.0000, 5 -> 1
a : -129.0000, 6 -> 0
b : -586.0000, 6 -> 3
c : 688.0000, 6 -> 5
a : -703.0000, 0 -> 4
c : -431.0000, 1 -> 5
c : -638.0000, 2 -> 0
a : -504.0000, 3 -> 0
c : -914.0000, 4 -> 3
b : -952.0000, 5 -> 0
c : -758.0000, 6 -> 4
a : 309.0000, 1 -> 6
