a : 207.0000, 0 -> 6
b : 413.0000, 0 -> 1
c : -50.0000, 0 -> 1
a : -540.0000, 1 -> 5
b : -506.0000, 1 -> 3
c : -706.0000, 1 -> 3
a : -462.0000, 2 -> 3
b : -376.0000, 2 -> 6
c : -495.0000, 2 -> 1
a : -422.0000, 3 -> 7
b : -567.0000, 3 -> 2
c : 886.0000, 3 -> 3
a : 62.0000, 4 -> 4
b : 661.0000, 4 -> 0
c : 863.0000, 4 -> 3
a : -660.0000, 5 -> 0
b : -358.0000, 5 -> 2
c : 133.0000, 5 -> 0
a : -232.0000, 6 -> 1
b : 555.0000, 6 -> 4
c : 744.0000, 6 -> 4
a : 793.0000, 7 -> 7
b : -62.0000, 7 -> 4
c : -77.0000, 7 -> 7
c : -703.0000, 0 -> 3
b : -147.0000, 1 -> 4
c : -724.0000, 2 -> 0
b : -311.0000, 3 -> 1
b : 15.0000, 4 -> 6
a : -784.0000, 5 -> 5
c : -541.0000, 6 -> 2
a : -890.0000, 7 -> 1
