a : -897.0000, 0 -> 1
b : 383.0000, 0 -> 4
c : 144.0000, 0 -> 0
a : -346.0000, 1 -> 3
b : -404.0000, 1 -> 3
c : 47.0000, 1 -> 3
a : 683.0000, 2 -> 5
b : 949.0000, 2 -> 4
c : 398.0000, 2 -> 1
a : -411.0000, 3 -> 5
b : 662.0000, 3 -> 4
c : -604.0000, 3 -> 6
a : 421.0000, 4 -> 0
b : 643.0000, 4 -> 4
c : -559.0000, 4 -> 2
a : -163.0000, 5 -> 7
b : 32.0000, 5 -> 0
c : 140.0000, 5 -> 5
a : 345.0000, 6 -> 7
b : -204.0000, 6 -> 4
c : -709.0000, 6 -> 2
a : 608.0000, 7 -> 1
b : 193.0000, 7 -> 3
c : -217.0000, 7 -> 4
c : -89.0000, 0 -> 2
b : -855.0000, 1 -> 1
a : -385.0000, 2 -> 0
a : -53.0000, 3 -> 7
b : -54.0000, 4 -> 5
a : -98.0000, 5 -> 1
c : 489.0000, 6 -> 0
a : -766.0000, 7 -> 2
