a : -568.0000, 0 -> 2
b : -515.0000, 0 -> 1
c : -46.0000, 0 -> 3
a : -267.0000, 1 -> 2
b : 373.0000, 1 -> 5
c : 81.0000, 1 -> 6
a : -332.0000, 2 -> 2
b : -148.0000, 2 -> 2
c : 196.0000, 2 -> 6
a : 373.0000, 3 -> 0
b : 791.0000, 3 -> 1
c : -748.0000, 3 -> 3
a : -102.0000, 4 -> 4
b : 868.0000, 4 -> 0
c : 688.0000, 4 -> 3
a : 783.0000, 5 -> 3
b : -957.0000, 5 -> 1
c : 948.0000, 5 -> 1
a : -618.0000, 6 -> 4
b : -385.0000, 6 -> 2
c : -292.0000, 6 -> 3
a : 423.0000, 0 -> 6
b : 715.0000, 1 -> 1
c : -399.0000, 2 -> 3
a : 277.0000, 3 -> 3
b : -928.0000, 4 -> 4
c : -2.0000, 5 -> 5
a : 837.0000, 6 -> 3
