a : -196.0000, 0 -> 0
b : 108.0000, 0 -> 4
c : 925.0000, 0 -> 2
a : -568.0000, 1 -> 1
b : 937.0000, 1 -> 4
c : -617.0000, 1 -> 4
a : -693.0000, 2 -> 1
b : -253.0000, 2 -> 3
c : 85.0000, 2 -> 4
a : 326.0000, 3 -> 5
b : 858.0000, 3 -> 4
c : 129.0000, 3 -> 1
a : -248.0000, 4 -> 2
b : -832.0000, 4 -> 5
c : -872.0000, 4 -> 0
a : 55.0000, 5 -> 4
b : -851.0000, 5 -> 0
c : -843.0000, 5 -> 0
b : 676.0000, 0 -> 5
a : -597.0000, 1 -> 2
a : 396.0000, 2 -> 0
a : -996.0000, 3 -> 3
c : -299.0000, 4 -> 4
b : 818.0000, 5 -> 2
