a : 397.0000, 0 -> 2
b : 491.0000, 0 -> 2
c : -213.0000, 0 -> 0
a : -50.0000, 1 -> 4
b : -448.0000, 1 -> 5
c : 800.0000, 1 -> 3
a : -569.0000, 2 -> 3
b : -496.0000, 2 -> 5
c : 99.0000, 2 -> 1
a : -306.0000, 3 -> 4
b : 45.0000, 3 -> 0
c : -811.0000, 3 -> 3
a : 830.0000, 4 -> 3
b : -394.0000, 4 -> 1
c : -683.0000, 4 -> 0
a : -332.0000, 5 -> 0
b : -494.0000, 5 -> 1
c : 482.0000, 5 -> 4
a : 991.0000, 0 -> 4
a : 502.0000, 1 -> 0
c : 283.0000, 2 -> 4
b : 751.0000, 3 -> 2
b : -678.0000, 4 -> 0
a : 434.0000, 5 -> 3
