a : -99.0000, 0 -> 4
b : -563.0000, 0 -> 2
c : -993.0000, 0 -> 1
d : 407.0000, 0 -> 3
a : 665.0000, 1 -> 1
b : -251.0000, 1 -> 0
c : 879.0000, 1 -> 1
d : -870.0000, 1 -> 0
a : -990.0000, 2 -> 4
b : -94.0000, 2 -> 3
c : -983.0000, 2 -> 0
d : 733.0000, 2 -> 4
a : 751.0000, 3 -> 0
b : 395.0000, 3 -> 3
c : 681.0000, 3 -> 2
d : 661.0000, 3 -> 4
a : 772.0000, 4 -> 0
b : -499.0000, 4 -> 4
c : 796.0000, 4 -> 2
d : -570.0000, 4 -> 2
a : 135.0000, 0 -> 2
c : 823.0000, 0 -> 3
c : 542.0000, 1 -> 4
a : 607.0000, 1 -> 0
d : 930.0000, 2 -> 0
a : -569.0000, 2 -> 3
b : -893.0000, 3 -> 4
b : -536.0000, 3 -> 0
d : 522.0000, 4 -> 4
b : 61.0000, 4 -> 1
