a : 552.0000, 0 -> 3
b : 369.0000, 0 -> 0
c : 69.0000, 0 -> 4
d : 570.0000, 0 -> 1
a : 853.0000, 1 -> 1
b : 182.0000, 1 -> 0
c : 962.0000, 1 -> 2
d : 997.0000, 1 -> 3
a : -906.0000, 2 -> 1
b : -377.0000, 2 -> 1
c : 446.0000, 2 -> 1
d : -407.0000, 2 -> 3
a : -404.0000, 3 -> 1
b : 97.0000, 3 -> 2
c : -520.0000, 3 -> 2
d : 956.0000, 3 -> 4
a : 980.0000, 4 -> 2
b : 816.0000, 4 -> 1
c : -884.0000, 4 -> 4
d : 556.0000, 4 -> 4
b : -206.0000, 0 -> 3
c : 351.0000, 0 -> 2
d : 360.0000, 1 -> 1
c : 205.0000, 1 -> 3
a : -944.0000, 2 -> 3
b : -530.0000, 2 -> 3
b : -905.0000, 3 -> 0
a : -187.0000, 3 -> 3
c : -564.0000, 4 -> 1
d : 735.0000, 4 -> 3
