a : 823.0000, 0 -> 1
b : -863.0000, 0 -> 7
c : 687.0000, 0 -> 2
a : -402.0000, 1 -> 5
b : -940.0000, 1 -> 0
c : 332.0000, 1 -> 6
a : 332.0000, 2 -> 0
b : -565.0000, 2 -> 5
c : 325.0000, 2 -> 3
a : -954.0000, 3 -> 1
b : -994.0000, 3 -> 6
c : -403.0000, 3 -> 2
a : -493.0000, 4 -> 7
b : -997.0000, 4 -> 7
c : -853.0000, 4 -> 6
a : 853.0000, 5 -> 4
b : -785.0000, 5 -> 1
c : 279.0000, 5 -> 3
a : -704.0000, 6 -> 2
b : 157.0000, 6 -> 2
c : -773.0000, 6 -> 3
a : -258.0000, 7 -> 5
b : -208.0000, 7 -> 5
c : 989.0000, 7 -> 2
c : -425.0000, 0 -> 4
a : -547.0000, 1 -> 4
c : -9.0000, 2 -> 0
a : 997.0000, 3 -> 0
b : -503.0000, 4 -> 3
a : 330.0000, 5 -> 7
c : 258.0000, 6 -> 1
b : -257.0000, 7 -> 0
