a : -372.0000, 0 -> 1
b : -870.0000, 0 -> 4
c : 327.0000, 0 -> 4
d : -155.0000, 0 -> 0
a : -488.0000, 1 -> 0
b : -809.0000, 1 -> 3
c : -181.0000, 1 -> 4
d : 588.0000, 1 -> 2
a : 171.0000, 2 -> 5
b : -357.0000, 2 -> 1
c : -298.0000, 2 -> 3
d : 472.0000, 2 -> 3
a : -359.0000, 3 -> 2
b : 657.0000, 3 -> 5
c : 113.0000, 3 -> 3
d : 686.0000, 3 -> 1
a : -730.0000, 4 -> 3
b : -17.0000, 4 -> 3
c : 443.0000, 4 -> 4
d : -947.0000, 4 -> 0
a : 328.0000, 5 -> 1
b : 116.0000, 5 -> 0
c : 976.0000, 5 -> 0
d : -109.0000, 5 -> 2
d : -813.0000, 0 -> 3
c : 194.0000, 0 -> 3
d : -163.0000, 1 -> 1
a : 735.0000, 1 -> 2
d : -925.0000, 2 -> 4
a : 119.0000, 2 -> 2
d : -760.0000, 3 -> 3
c : -884.0000, 3 -> 1
a : 29.0000, 4 -> 4
a : 59.0000, 4 -> 0
c : 845.0000, 5 -> 5
b : -504.0000, 5 -> 5
