a : 353.0000, 0 -> 3
b : 622.0000, 0 -> 4
c : 905.0000, 0 -> 2
d : 443.0000, 0 -> 2
a : 187.0000, 1 -> 6
b : -743.0000, 1 -> 2
c : -811.0000, 1 -> 3
d : -802.0000, 1 -> 1
a : 255.0000, 2 -> 0
b : 734.0000, 2 -> 4
c : -807.0000, 2 -> 1
d : 635.0000, 2 -> 1
a : -341.0000, 3 -> 5
b : 517.0000, 3 -> 4
c : 769.0000, 3 -> 6
d : 306.0000, 3 -> 0
a : -151.0000, 4 -> 5
b : -997.0000, 4 -> 0
c : -128.0000, 4 -> 5
d : 955.0000, 4 -> 0
a : -157.0000, 5 -> 3
b : -70.0000, 5 -> 6
c : 104.0000, 5 -> 6
d : 994.0000, 5 -> 2
a : 623.0000, 6 -> 0
b : 748.0000, 6 -> 5
c : 910.0000, 6 -> 5
d : 297.0000, 6 -> 0
b : 346.0000, 0 -> 3
c : -621.0000, 0 -> 6
c : -96.0000, 1 -> 6
d : 697.0000, 1 -> 2
b : -771.0000, 2 -> 6
d : 592.0000, 2 -> 3
c : 936.0000, 3 -> 4
d : 194.0000, 3 -> 5
c : 34.0000, 4 -> 2
d : 89.0000, 4 -> 6
c : 553.0000, 5 -> 2
c : 580.0000, 5 -> 3
c : 48.0000, 6 -> 6
b : -437.0000, 6 -> 4
