a : -873.0000, 0 -> 6
b : -453.0000, 0 -> 5
c : -571.0000, 0 -> 3
d : 233.0000, 0 -> 1
a : -292.0000, 1 -> 0
b : -609.0000, 1 -> 5
c : -294.0000, 1 -> 3
d : 159.0000, 1 -> 5
a : -957.0000, 2 -> 4
b : -814.0000, 2 -> 4
c : 2.0000, 2 -> 1
d : 565.0000, 2 -> 5
a : 699.0000, 3 -> 2
b : 631.0000, 3 -> 5
c : 535.0000, 3 -> 3
d : -661.0000, 3 -> 2
a : 976.0000, 4 -> 4
b : 748.0000, 4 -> 3
c : 252.0000, 4 -> 1
d : 652.0000, 4 -> 1
a : 183.0000, 5 -> 2
b : -601.0000, 5 -> 0
c : -318.0000, 5 -> 0
d : -492.0000, 5 -> 3
a : -324.0000, 6 -> 4
b : -137.0000, 6 -> 5
c : -399.0000, 6 -> 3
d : 637.0000, 6 -> 1
d : -753.0000, 0 -> 2
c : 498.0000, 0 -> 0
d : -607.0000, 1 -> 2
d : 843.0000, 1 -> 6
b : 991.0000, 2 -> 6
c : 372.0000, 2 -> 0
c : -910.0000, 3 -> 5
a : -643.0000, 3 -> 3
a : -43.0000, 4 -> 1
b : 233.0000, 4 -> 4
d : 131.0000, 5 -> 4
a : 964.0000, 5 -> 1
b : 946.0000, 6 -> 3
a : 677.0000, 6 -> 5
