a : -600.0000, 0 -> 3
b : 870.0000, 0 -> 5
c : 655.0000, 0 -> 2
d : -534.0000, 0 -> 6
a : -396.0000, 1 -> 0
b : -983.0000, 1 -> 6
c : 708.0000, 1 -> 4
d : -619.0000, 1 -> 2
a : 891.0000, 2 -> 2
b : 396.0000, 2 -> 4
c : -778.0000, 2 -> 7
d : 842.0000, 2 -> 4
a : -946.0000, 3 -> 5
b : 99.0000, 3 -> 7
c : -566.0000, 3 -> 6
d : 160.0000, 3 -> 0
a : 92.0000, 4 -> 1
b : -658.0000, 4 -> 4
c : -30.0000, 4 -> 7
d : -975.0000, 4 -> 3
a : 44.0000, 5 -> 5
b : -434.0000, 5 -> 0
c : 821.0000, 5 -> 3
d : -395.0000, 5 -> 0
a : 819.0000, 6 -> 4
b : -102.0000, 6 -> 2
c : -783.0000, 6 -> 2
d : 66.0000, 6 -> 3
a : 708.0000, 7 -> 4
b : -712.0000, 7 -> 0
c : 688.0000, 7 -> 4
d : -248.0000, 7 -> 6
a : 679.0000, 0 -> 2
b : -193.0000, 0 -> 4
c : -244.0000, 1 -> 2
b : -53.0000, 1 -> 1
b : -854.0000, 2 -> 0
d : -314.0000, 2 -> 6
a : -159.0000, 3 -> 6
d : 305.0000, 3 -> 6
d : 346.0000, 4 -> 6
b : 5.0000, 4 -> 6
b : 240.0000, 5 -> 4
d : -880.0000, 5 -> 4
b : 749.0000, 6 -> 7
b : 3.0000, 6 -> 3
c : -879.0000, 7 -> 1
a : 74.0000, 7 -> 5
