a : -481.0000, 0 -> 3
b : 376.0000, 0 -> 0
c : -765.0000, 0 -> 1
a : -265.0000, 1 -> 2
b : -120.0000, 1 -> 5
c : 105.0000, 1 -> 1
a : 295.0000, 2 -> 4
b : -447.0000, 2 -> 1
c : 388.0000, 2 -> 3
a : 991.0000, 3 -> 5
b : -683.0000, 3 -> 0
c : 416.0000, 3 -> 0
a : -990.0000, 4 -> 1
b : 29.0000, 4 -> 5
c : -416.0000, 4 -> 0
a : -750.0000, 5 -> 1
b : -479.0000, 5 -> 3
c : 343.0000, 5 -> 2
a : -720.0000, 0 -> 1
a : -678.0000, 1 -> 3
c : 950.0000, 2 -> 1
b : 696.0000, 3 -> 3
a : 518.0000, 4 -> 2
c : 53.0000, 5 -> 4
