a : 232.0000, 0 -> 5
b : -654.0000, 0 -> 6
c : -64.0000, 0 -> 0
d : -936.0000, 0 -> 3
a : -99.0000, 1 -> 2
b : 868.0000, 1 -> 0
c : 114.0000, 1 -> 3
d : -113.0000, 1 -> 1
a : -793.0000, 2 -> 4
b : 942.0000, 2 -> 2
c : 366.0000, 2 -> 3
d : 446.0000, 2 -> 6
a : -499.0000, 3 -> 5
b : -8.0000, 3 -> 2
c : 106.0000, 3 -> 1
d : 567.0000, 3 -> 5
a : -258.0000, 4 -> 1
b : 79.0000, 4 -> 6
c : 706.0000, 4 -> 1
d : 419.0000, 4 -> 2
a : 915.0000, 5 -> 5
b : -661.0000, 5 -> 1
c : 847.0000, 5 -> 5
d : -299.0000, 5 -> 6
a : 853.0000, 6 -> 2
b : -160.0000, 6 -> 1
c : 9.0000, 6 -> 0
d : -154.0000, 6 -> 2
a : 275.0000, 0 -> 4
a : 630.0000, 0 -> 2
b : 849.0000, 1 -> 1
b : 215.0000, 1 -> 2
d : 208.0000, 2 -> 0
d : -255.0000, 2 -> 1
c : 283.0000, 3 -> 5
c : 372.0000, 3 -> 3
d : -41.0000, 4 -> 4
a : -587.0000, 4 -> 5
a : -535.0000, 5 -> 0
d : 466.0000, 5 -> 4
b : 273.0000, 6 -> 3
a : -431.0000, 6 -> 0
