a : 961.0000, 0 -> 1
b : -104.0000, 0 -> 2
c : 398.0000, 0 -> 1
d : 713.0000, 0 -> 2
a : -241.0000, 1 -> 1
b : -848.0000, 1 -> 1
c : 261.0000, 1 -> 0
d : 969.0000, 1 -> 2
a : 48.0000, 2 -> 1
b : 96.0000, 2 -> 1
c : -735.0000, 2 -> 2
d : 813.0000, 2 -> 0
a : 33.0000, 3 -> 1
b : 725.0000, 3 -> 3
c : 84.0000, 3 -> 0
d : 944.0000, 3 -> 1
d : -448.0000, 0 -> 0
c : -637.0000, 0 -> 0
c : -742.0000, 1 -> 3
c : -946.0000, 1 -> 1
d : -186.0000, 2 -> 1
c : 470.0000, 2 -> 1
c : -997.0000, 3 -> 3
b : 757.0000, 3 -> 1
