a : 240.0000, 0 -> 0
b : 398.0000, 0 -> 3
c : 980.0000, 0 -> 2
d : -198.0000, 0 -> 1
a : -753.0000, 1 -> 3
b : 928.0000, 1 -> 1
c : 415.0000, 1 -> 4
d : -765.0000, 1 -> 4
a : 815.0000, 2 -> 3
b : -373.0000, 2 -> 1
c : 377.0000, 2 -> 2
d : -547.0000, 2 -> 0
a : -63.0000, 3 -> 4
b : -742.0000, 3 -> 2
c : 112.0000, 3 -> 1
d : -193.0000, 3 -> 3
a : 217.0000, 4 -> 2
b : 469.0000, 4 -> 3
c : 508.0000, 4 -> 4
d : -606.0000, 4 -> 4
d : 515.0000, 0 -> 0
c : 909.0000, 0 -> 0
b : -947.0000, 1 -> 0
c : -837.0000, 1 -> 3
d : -250.0000, 2 -> 1
b : 600.0000, 2 -> 0
b : -541.0000, 3 -> 3
a : -231.0000, 3 -> 3
a : -145.0000, 4 -> 3
c : 41.0000, 4 -> 0
