a : -839.0000, 0 -> 0
b : 545.0000, 0 -> 0
c : -787.0000, 0 -> 1
a : -493.0000, 1 -> 5
b : 269.0000, 1 -> 0
c : -51.0000, 1 -> 5
a : -276.0000, 2 -> 4
b : 81.0000, 2 -> 4
c : 616.0000, 2 -> 3
a : 617.0000, 3 -> 5
b : -136.0000, 3 -> 5
c : 960.0000, 3 -> 6
a : 464.0000, 4 -> 6
b : 594.0000, 4 -> 2
c : -323.0000, 4 -> 0
a : 181.0000, 5 -> 6
b : 385.0000, 5 -> 1
c : -423.0000, 5 -> 5
a : -169.0000, 6 -> 4
b : 909.0000, 6 -> 3
c : -814.0000, 6 -> 4
a : -451.0000, 0 -> 1
b : -627.0000, 1 -> 1
c : 586.0000, 2 -> 2
a : 336.0000, 3 -> 1
a : -10.0000, 4 -> 3
a : -399.0000, 5 -> 1
a : -800.0000, 6 -> 0
