a : -30.0000, 0 -> 5
b : 887.0000, 0 -> 1
a : 146.0000, 1 -> 2
b : -866.0000, 1 -> 3
a : -878.0000, 2 -> 5
b : -103.0000, 2 -> 4
a : 122.0000, 3 -> 1
b : 868.0000, 3 -> 0
a : 663.0000, 4 -> 7
b : -733.0000, 4 -> 2
a : 988.0000, 5 -> 7
b : 994.0000, 5 -> 6
a : -635.0000, 6 -> 2
b : -513.0000, 6 -> 5
a : -924.0000, 7 -> 7
b : -603.0000, 7 -> 3
b : -815.0000, 0 -> 7
a : 862.0000, 1 -> 6
a : 14.0000, 2 -> 3
b : -379.0000, 3 -> 1
a : 291.0000, 4 -> 3
a : -637.0000, 5 -> 4
b : -79.0000, 6 -> 4
a : -686.0000, 7 -> 5
