a : 394.0000, 0 -> 0
b : -288.0000, 0 -> 3
c : 711.0000, 0 -> 2
a : 233.0000, 1 -> 4
b : -137.0000, 1 -> 1
c : 577.0000, 1 -> 6
a : -716.0000, 2 -> 0
b : 361.0000, 2 -> 4
c : 28.0000, 2 -> 6
a : -555.0000, 3 -> 2
b : 534.0000, 3 -> 1
c : -53.0000, 3 -> 1
a : -428.0000, 4 -> 0
b : 966.0000, 4 -> 0
c : -652.0000, 4 -> 1
a : 619.0000, 5 -> 3
b : 919.0000, 5 -> 5
c : -265.0000, 5 -> 3
a : 740.0000, 6 -> 5
b : 820.0000, 6 -> 0
c : -819.0000, 6 -> 6
a : -373.0000, 0 -> 4
b : 87.0000, 1 -> 3
a : 600.0000, 2 -> 3
a : -316.0000, 3 -> 4
c : -483.0000, 4 -> 6
b : 423.0000, 5 -> 6
a : 796.0000, 6 -> 1
