a : -718.0000, 0 -> 2
b : 556.0000, 0 -> 3
c : -756.0000, 0 -> 2
d : -772.0000, 0 -> 1
a : -655.0000, 1 -> 3
b : -983.0000, 1 -> 2
c : 875.0000, 1 -> 0
d : 865.0000, 1 -> 2
a : 828.0000, 2 -> 1
b : -552.0000, 2 -> 0
c : -700.0000, 2 -> 3
d : 79.0000, 2 -> 1
a : -877.0000, 3 -> 3
b : 512.0000, 3 -> 1
c : 359.0000, 3 -> 0
d : 625.0000, 3 -> 2
b : 985.0000, 0 -> 0
a : 720.0000, 0 -> 0
d : 732.0000, 1 -> 0
b : -436.0000, 1 -> 3
c : -992.0000, 2 -> 2
d : 129.0000, 2 -> 3
b : -852.0000, 3 -> 3
a : 315.0000, 3 -> 2
