a : 404.0000, 0 -> 6
b : -99.0000, 0 -> 1
c : 222.0000, 0 -> 7
a : -555.0000, 1 -> 1
b : 192.0000, 1 -> 3
c : -600.0000, 1 -> 0
a : -450.0000, 2 -> 2
b : -936.0000, 2 -> 6
c : -687.0000, 2 -> 2
a : -85.0000, 3 -> 6
b : 267.0000, 3 -> 0
c : 656.0000, 3 -> 7
a : 765.0000, 4 -> 0
b : -597.0000, 4 -> 5
c : -547.0000, 4 -> 4
a : -611.0000, 5 -> 4
b : 538.0000, 5 -> 0
c : 449.0000, 5 -> 0
a : 441.0000, 6 -> 2
b : 393.0000, 6 -> 7
c : -984.0000, 6 -> 1
a : -111.0000, 7 -> 4
b : 554.0000, 7 -> 0
c : 121.0000, 7 -> 7
b : 872.0000, 0 -> 3
a : -185.0000, 1 -> 3
a : 509.0000, 2 -> 1
c : 872.0000, 3 -> 1
c : -741.0000, 4 -> 1
a : 382.0000, 5 -> 1
b : 215.0000, 6 -> 3
b : 650.0000, 7 -> 5
