a : -877.0000, 0 -> 4
b : 191.0000, 0 -> 3
c : -825.0000, 0 -> 4
d : 852.0000, 0 -> 0
a : -106.0000, 1 -> 4
b : -990.0000, 1 -> 2
c : 118.0000, 1 -> 5
d : -855.0000, 1 -> 5
a : -917.0000, 2 -> 3
b : 889.0000, 2 -> 4
c : 662.0000, 2 -> 3
d : 246.0000, 2 -> 1
a : -126.0000, 3 -> 0
b : -51.0000, 3 -> 0
c : 970.0000, 3 -> 4
d : 154.0000, 3 -> 5
a : 653.0000, 4 -> 4
b : -74.0000, 4 -> 0
c : -389.0000, 4 -> 0
d : 518.0000, 4 -> 2
a : -739.0000, 5 -> 1
b : 306.0000, 5 -> 3
c : -557.0000, 5 -> 0
d : 762.0000, 5 -> 3
b : 734.0000, 0 -> 4
b : -673.0000, 0 -> 0
c : 345.0000, 1 -> 2
a : -509.0000, 1 -> 0
d : 984.0000, 2 -> 3
d : -903.0000, 2 -> 5
c : 801.0000, 3 -> 1
c : 460.0000, 3 -> 3
d : -569.0000, 4 -> 4
d : -7.0000, 4 -> 3
b : -37.0000, 5 -> 4
d : -787.0000, 5 -> 1
