a : -735.0000, 0 -> 2
b : 836.0000, 0 -> 2
c : 287.0000, 0 -> 1
d : -906.0000, 0 -> 1
a : -513.0000, 1 -> 1
b : -356.0000, 1 -> 1
c : -274.0000, 1 -> 3
d : -107.0000, 1 -> 1
a : 591.0000, 2 -> 3
b : -300.0000, 2 -> 0
c : -703.0000, 2 -> 2
d : 598.0000, 2 -> 2
a : -152.0000, 3 -> 2
b : -440.0000, 3 -> 2
c : 73.0000, 3 -> 0
d : 69.0000, 3 -> 2
b : -449.0000, 0 -> 0
b : -949.0000, 0 -> 3
d : -666.0000, 1 -> 3
a : 908.0000, 1 -> 3
b : -396.0000, 2 -> 3
b : -415.0000, 2 -> 2
c : -312.0000, 3 -> 2
d : -241.0000, 3 -> 3
