a : -250.0000, 0 -> 3
b : -970.0000, 0 -> 0
c : 19.0000, 0 -> 1
d : 252.0000, 0 -> 2
a : 236.0000, 1 -> 3
b : -349.0000, 1 -> 0
c : -265.0000, 1 -> 1
d : -734.0000, 1 -> 0
a : 119.0000, 2 -> 0
b : -774.0000, 2 -> 4
c : 644.0000, 2 -> 3
d : -234.0000, 2 -> 3
a : -511.0000, 3 -> 3
b : -442.0000, 3 -> 2
c : 925.0000, 3 -> 1
d : -633.0000, 3 -> 3
a : -571.0000, 4 -> 1
b : -869.0000, 4 -> 2
c : -89.0000, 4 -> 0
d : 316.0000, 4 -> 4
a : 331.0000, 0 -> 2
b : 747.0000, 0 -> 3
c : 401.0000, 1 -> 3
a : 73.0000, 1 -> 2
d : 676.0000, 2 -> 4
a : 244.0000, 2 -> 1
d : -531.0000, 3 -> 1
b : 394.0000, 3 -> 4
d : -739.0000, 4 -> 3
a : -848.0000, 4 -> 2
