a : -468.0000, 0 -> 1
b : -450.0000, 0 -> 7
a : -249.0000, 1 -> 2
b : 15.0000, 1 -> 6
a : 988.0000, 2 -> 4
b : 656.0000, 2 -> 1
a : -777.0000, 3 -> 5
b : 972.0000, 3 -> 6
a : 667.0000, 4 -> 2
b : -644.0000, 4 -> 0
a : -524.0000, 5 -> 7
b : 66.0000, 5 -> 2
a : -177.0000, 6 -> 2
b : -389.0000, 6 -> 7
a : 398.0000, 7 -> 0
b : -90.0000, 7 -> 4
b : -887.0000, 0 -> 4
b : 948.0000, 1 -> 0
b : -43.0000, 2 -> 4
a : -551.0000, 3 -> 6
a : 593.0000, 4 -> 5
b : 885.0000, 5 -> 0
a : 985.0000, 6 -> 5
a : -472.0000, 7 -> 4
b : -910.0000, 1 -> 3
