a : 84.0000, 0 -> 4
b : 369.0000, 0 -> 0
c : -486.0000, 0 -> 1
d : 200.0000, 0 -> 0
a : -766.0000, 1 -> 2
b : -953.0000, 1 -> 1
c : 283.0000, 1 -> 2
d : -898.0000, 1 -> 1
a : -201.0000, 2 -> 3
b : 470.0000, 2 -> 0
c : -329.0000, 2 -> 1
d : -725.0000, 2 -> 2
a : 238.0000, 3 -> 0
b : 405.0000, 3 -> 0
c : 513.0000, 3 -> 2
d : -639.0000, 3 -> 0
a : -175.0000, 4 -> 4
b : 262.0000, 4 -> 0
c : 987.0000, 4 -> 4
d : 476.0000, 4 -> 1
c : -699.0000, 0 -> 2
b : -746.0000, 0 -> 2
c : 833.0000, 1 -> 4
d : 978.0000, 1 -> 2
d : 179.0000, 2 -> 4
a : 645.0000, 2 -> 1
c : 684.0000, 3 -> 1
b : 453.0000, 3 -> 1
d : -801.0000, 4 -> 2
c : -519.0000, 4 -> 1
