a : -909.0000, 0 -> 0
b : 308.0000, 0 -> 5
c : 23.0000, 0 -> 5
a : -726.0000, 1 -> 0
b : -828.0000, 1 -> 0
c : -876.0000, 1 -> 4
a : -50.0000, 2 -> 5
b : -569.0000, 2 -> 0
c : -388.0000, 2 -> 4
a : 78.0000, 3 -> 0
b : -478.0000, 3 -> 1
c : -943.0000, 3 -> 4
a : -624.0000, 4 -> 5
b : -378.0000, 4 -> 5
c : 402.0000, 4 -> 3
a : 120.0000, 5 -> 5
b : -203.0000, 5 -> 5
c : -468.0000, 5 -> 1
a : -484.0000, 0 -> 2
c : 880.0000, 1 -> 3
b : -557.0000, 2 -> 5
b : -117.0000, 3 -> 0
b : 184.0000, 4 -> 3
c : 281.0000, 5 -> 5
