a : -260.0000, 0 -> 2
b : 121.0000, 0 -> 0
c : -949.0000, 0 -> 4
d : -648.0000, 0 -> 4
a : 470.0000, 1 -> 5
b : 25.0000, 1 -> 1
c : 240.0000, 1 -> 0
d : 328.0000, 1 -> 2
a : 566.0000, 2 -> 4
b : 860.0000, 2 -> 3
c : -272.0000, 2 -> 4
d : 142.0000, 2 -> 1
a : -445.0000, 3 -> 4
b : 158.0000, 3 -> 1
c : 719.0000, 3 -> 2
d : 872.0000, 3 -> 1
a : 958.0000, 4 -> 1
b : -659.0000, 4 -> 5
c : -539.0000, 4 -> 2
d : 570.0000, 4 -> 4
a : 151.0000, 5 -> 1
b : -504.0000, 5 -> 1
c : -978.0000, 5 -> 2
d : -817.0000, 5 -> 5
c : -801.0000, 0 -> 2
a : -139.0000, 0 -> 0
d : -910.0000, 1 -> 5
b : 552.0000, 1 -> 2
d : 463.0000, 2 -> 5
c : -426.0000, 2 -> 0
a : -151.0000, 3 -> 3
d : 812.0000, 3 -> 4
b : -488.0000, 4 -> 1
d : -190.0000, 4 -> 0
b : -65.0000, 5 -> 2
d : 304.0000, 5 -> 0
