a : -837.0000, 0 -> 0
b : 999.0000, 0 -> 4
c : 650.0000, 0 -> 4
d : 840.0000, 0 -> 3
a : 945.0000, 1 -> 3
b : -674.0000, 1 -> 5
c : -912.0000, 1 -> 3
d : -197.0000, 1 -> 1
a : 449.0000, 2 -> 2
b : 994.0000, 2 -> 5
c : -850.0000, 2 -> 2
d : -151.0000, 2 -> 0
a : -193.0000, 3 -> 2
b : 772.0000, 3 -> 1
c : -982.0000, 3 -> 1
d : 133.0000, 3 -> 0
a : 666.0000, 4 -> 1
b : -717.0000, 4 -> 0
c : -635.0000, 4 -> 5
d : -214.0000, 4 -> 4
a : -332.0000, 5 -> 4
b : 542.0000, 5 -> 0
c : -543.0000, 5 -> 2
d : 513.0000, 5 -> 4
a : -742.0000, 0 -> 4
c : -516.0000, 0 -> 3
b : 463.0000, 1 -> 1
d : -174.0000, 1 -> 2
b : 829.0000, 2 -> 2
a : -267.0000, 2 -> 1
a : 152.0000, 3 -> 5
a : -969.0000, 3 -> 3
c : 307.0000, 4 -> 1
b : -573.0000, 4 -> 3
c : 763.0000, 5 -> 5
d : 587.0000, 5 -> 2
