a : 194.0000, 0 -> 2
b : 970.0000, 0 -> 1
c : 225.0000, 0 -> 5
a : 933.0000, 1 -> 0
b : 34.0000, 1 -> 2
c : 462.0000, 1 -> 2
a : -155.0000, 2 -> 3
b : 742.0000, 2 -> 5
c : 581.0000, 2 -> 1
a : -516.0000, 3 -> 3
b : 190.0000, 3 -> 3
c : -894.0000, 3 -> 0
a : 793.0000, 4 -> 5
b : -318.0000, 4 -> 3
c : -83.0000, 4 -> 4
a : -691.0000, 5 -> 4
b : 471.0000, 5 -> 4
c : 127.0000, 5 -> 2
b : -226.0000, 0 -> 5
a : -230.0000, 1 -> 5
a : -522.0000, 2 -> 4
a : 372.0000, 3 -> 4
a : 349.0000, 4 -> 1
c : 551.0000, 5 -> 0
