a : -443.0000, 0 -> 2
b : -182.0000, 0 -> 2
c : 906.0000, 0 -> 5
d : -743.0000, 0 -> 2
a : 118.0000, 1 -> 5
b : -490.0000, 1 -> 5
c : 271.0000, 1 -> 1
d : -842.0000, 1 -> 1
a : -909.0000, 2 -> 6
b : -320.0000, 2 -> 0
c : -874.0000, 2 -> 4
d : 821.0000, 2 -> 6
a : -362.0000, 3 -> 3
b : 189.0000, 3 -> 1
c : -776.0000, 3 -> 1
d : 242.0000, 3 -> 2
a : 192.0000, 4 -> 0
b : -678.0000, 4 -> 4
c : -964.0000, 4 -> 1
d : 429.0000, 4 -> 6
a : 346.0000, 5 -> 4
b : 163.0000, 5 -> 1
c : -782.0000, 5 -> 2
d : 400.0000, 5 -> 3
a : 475.0000, 6 -> 5
b : 752.0000, 6 -> 2
c : 146.0000, 6 -> 2
d : 713.0000, 6 -> 3
b : 313.0000, 0 -> 1
c : 201.0000, 0 -> 3
c : 581.0000, 1 -> 0
c : -625.0000, 1 -> 4
a : 91.0000, 2 -> 4
d : -44.0000, 2 -> 0
a : -759.0000, 3 -> 2
b : 699.0000, 3 -> 3
b : -755.0000, 4 -> 5
a : -301.0000, 4 -> 6
d : 124.0000, 5 -> 6
a : 831.0000, 5 -> 1
c : -770.0000, 6 -> 3
c : -333.0000, 6 -> 0
