a : -283.0000, 0 -> 0
b : -150.0000, 0 -> 2
c : 147.0000, 0 -> 5
d : -573.0000, 0 -> 3
a : 619.0000, 1 -> 0
b : -722.0000, 1 -> 0
c : -729.0000, 1 -> 4
d : -959.0000, 1 -> 4
a : 268.0000, 2 -> 1
b : -849.0000, 2 -> 3
c : 490.0000, 2 -> 4
d : 818.0000, 2 -> 1
a : 990.0000, 3 -> 4
b : -747.0000, 3 -> 1
c : 79.0000, 3 -> 5
d : -436.0000, 3 -> 4
a : 766.0000, 4 -> 0
b : -754.0000, 4 -> 5
c : -674.0000, 4 -> 5
d : -437.0000, 4 -> 4
a : 873.0000, 5 -> 6
b : 842.0000, 5 -> 3
c : -870.0000, 5 -> 3
d : -814.0000, 5 -> 4
a : 206.0000, 6 -> 1
b : 117.0000, 6 -> 6
c : -642.0000, 6 -> 0
d : 475.0000, 6 -> 2
c : 45.0000, 0 -> 4
a : -890.0000, 0 -> 6
d : -207.0000, 1 -> 1
c : -820.0000, 1 -> 5
d : -833.0000, 2 -> 3
d : -677.0000, 2 -> 6
b : 536.0000, 3 -> 6
d : 148.0000, 3 -> 1
c : 533.0000, 4 -> 2
b : -636.0000, 4 -> 1
c : -889.0000, 5 -> 0
a : 347.0000, 5 -> 3
b : -207.0000, 6 -> 3
d : 974.0000, 6 -> 5
