a : 585.0000, 0 -> 3
b : -35.0000, 0 -> 1
c : -229.0000, 0 -> 4
d : -15.0000, 0 -> 4
a : -269.0000, 1 -> 4
b : 549.0000, 1 -> 3
c : 353.0000, 1 -> 0
d : -256.0000, 1 -> 0
a : -77.0000, 2 -> 5
b : -696.0000, 2 -> 3
c : -211.0000, 2 -> 4
d : 668.0000, 2 -> 3
a : -506.0000, 3 -> 1
b : 58.0000, 3 -> 1
c : -593.0000, 3 -> 1
d : -892.0000, 3 -> 5
a : -230.0000, 4 -> 4
b : -54.0000, 4 -> 5
c : -718.0000, 4 -> 4
d : 240.0000, 4 -> 2
a : 20.0000, 5 -> 1
b : 944.0000, 5 -> 4
c : -316.0000, 5 -> 3
d : 964.0000, 5 -> 2
a : 841.0000, 0 -> 4
d : 414.0000, 0 -> 1
a : -761.0000, 1 -> 2
b : 344.0000, 1 -> 2
c : 892.0000, 2 -> 2
b : 803.0000, 2 -> 2
d : 189.0000, 3 -> 3
b : -967.0000, 3 -> 4
a : 254.0000, 4 -> 2
d : -437.0000, 4 -> 0
d : 56.0000, 5 -> 0
b : 627.0000, 5 -> 3
