a : -557.0000, 0 -> 3
b : -507.0000, 0 -> 7
a : -805.0000, 1 -> 1
b : 391.0000, 1 -> 4
a : 288.0000, 2 -> 6
b : 850.0000, 2 -> 2
a : -812.0000, 3 -> 6
b : -425.0000, 3 -> 4
a : -363.0000, 4 -> 7
b : -796.0000, 4 -> 7
a : -152.0000, 5 -> 4
b : -327.0000, 5 -> 4
a : -737.0000, 6 -> 7
b : -75.0000, 6 -> 1
a : 849.0000, 7 -> 2
b : 58.0000, 7 -> 5
b : -708.0000, 0 -> 3
a : 167.0000, 1 -> 3
b : 670.0000, 2 -> 6
a : -319.0000, 3 -> 3
a : -291.0000, 4 -> 4
a : -903.0000, 5 -> 7
b : 325.0000, 6 -> 5
a : -965.0000, 7 -> 7
