a : -355.0000, 0 -> 0
b : 790.0000, 0 -> 2
c : 541.0000, 0 -> 3
d : 765.0000, 0 -> 1
a : 25.0000, 1 -> 2
b : -339.0000, 1 -> 3
c : 414.0000, 1 -> 2
d : -454.0000, 1 -> 2
a : -129.0000, 2 -> 1
b : 978.0000, 2 -> 3
c : 673.0000, 2 -> 2
d : -708.0000, 2 -> 2
a : 52.0000, 3 -> 2
b : 730.0000, 3 -> 3
c : 149.0000, 3 -> 0
d : 451.0000, 3 -> 1
b : 918.0000, 0 -> 0
c : 426.0000, 0 -> 2
c : 401.0000, 1 -> 1
d : 971.0000, 1 -> 1
c : -820.0000, 2 -> 1
d : -895.0000, 2 -> 1
a : 913.0000, 3 -> 0
d : -903.0000, 3 -> 0
