a : 86.0000, 0 -> 2
b : 634.0000, 0 -> 3
c : 58.0000, 0 -> 4
d : 412.0000, 0 -> 2
a : -444.0000, 1 -> 3
b : -202.0000, 1 -> 4
c : 953.0000, 1 -> 0
d : -27.0000, 1 -> 4
a : 225.0000, 2 -> 0
b : 569.0000, 2 -> 1
c : 761.0000, 2 -> 0
d : 357.0000, 2 -> 2
a : -401.0000, 3 -> 4
b : -328.0000, 3 -> 0
c : 57.0000, 3 -> 4
d : 692.0000, 3 -> 2
a : 484.0000, 4 -> 2
b : 351.0000, 4 -> 4
c : 427.0000, 4 -> 2
d : -854.0000, 4 -> 4
a : 369.0000, 0 -> 1
a : -828.0000, 0 -> 4
b : 856.0000, 1 -> 2
b : -729.0000, 1 -> 1
c : 36.0000, 2 -> 3
c : 168.0000, 2 -> 1
b : -321.0000, 3 -> 1
a : -556.0000, 3 -> 1
a : 56.0000, 4 -> 1
c : 649.0000, 4 -> 3
