a : -143.0000, 0 -> 2
b : -1000.0000, 0 -> 3
c : 498.0000, 0 -> 3
d : 352.0000, 0 -> 0
a : 908.0000, 1 -> 3
b : 251.0000, 1 -> 0
c : -271.0000, 1 -> 3
d : 382.0000, 1 -> 1
a : 800.0000, 2 -> 3
b : -889.0000, 2 -> 1
c : -978.0000, 2 -> 1
d : 57.0000, 2 -> 3
a : -865.0000, 3 -> 3
b : -548.0000, 3 -> 0
c : -433.0000, 3 -> 2
d : 841.0000, 3 -> 0
b : 132.0000, 0 -> 1
c : 412.0000, 0 -> 0
d : -569.0000, 1 -> 3
c : 47.0000, 1 -> 0
c : 773.0000, 2 -> 0
c : 148.0000, 2 -> 3
d : -47.0000, 3 -> 1
c : -862.0000, 3 -> 0
