a : -45.0000, 0 -> 0
b : 788.0000, 0 -> 0
c : -479.0000, 0 -> 5
d : 215.0000, 0 -> 3
a : 919.0000, 1 -> 1
b : 701.0000, 1 -> 2
c : -724.0000, 1 -> 4
d : 933.0000, 1 -> 3
a : 66.0000, 2 -> 2
b : -533.0000, 2 -> 1
c : -382.0000, 2 -> 4
d : -729.0000, 2 -> 5
a : 65.0000, 3 -> 5
b : -278.0000, 3 -> 2
c : 496.0000, 3 -> 2
d : 599.0000, 3 -> 2
a : 456.0000, 4 -> 3
b : 296.0000, 4 -> 0
c : -917.0000, 4 -> 2
d : 318.0000, 4 -> 2
a : 742.0000, 5 -> 0
b : -803.0000, 5 -> 4
c : 494.0000, 5 -> 1
d : 314.0000, 5 -> 3
c : 940.0000, 0 -> 2
c : 43.0000, 0 -> 1
c : 523.0000, 1 -> 3
b : -267.0000, 1 -> 5
d : 83.0000, 2 -> 0
d : 501.0000, 2 -> 3
b : 822.0000, 3 -> 5
b : -492.0000, 3 -> 4
b : 507.0000, 4 -> 5
b : -66.0000, 4 -> 2
b : -9.0000, 5 -> 3
b : -17.0000, 5 -> 5
