a : -446.0000, 0 -> 5
b : 282.0000, 0 -> 6
c : 332.0000, 0 -> 0
d : 919.0000, 0 -> 2
a : 791.0000, 1 -> 5
b : -547.0000, 1 -> 4
c : -837.0000, 1 -> 3
d : -476.0000, 1 -> 6
a : 751.0000, 2 -> 2
b : -404.0000, 2 -> 0
c : -885.0000, 2 -> 0
d : -3.0000, 2 -> 6
a : -669.0000, 3 -> 3
b : 781.0000, 3 -> 2
c : 977.0000, 3 -> 3
d : 302.0000, 3 -> 4
a : -352.0000, 4 -> 6
b : 641.0000, 4 -> 5
c : 751.0000, 4 -> 0
d : 363.0000, 4 -> 0
a : -627.0000, 5 -> 0
b : 917.0000, 5 -> 4
c : -967.0000, 5 -> 6
d : 753.0000, 5 -> 1
a : 284.0000, 6 -> 0
b : -240.0000, 6 -> 1
c : 372.0000, 6 -> 5
d : -849.0000, 6 -> 6
c : -726.0000, 0 -> 5
c : -683.0000, 0 -> 1
c : 220.0000, 1 -> 5
a : 360.0000, 1 -> 0
d : 83.0000, 2 -> 1
c : -936.0000, 2 -> 1
d : -958.0000, 3 -> 6
d : -859.0000, 3 -> 3
c : -342.0000, 4 -> 1
a : 847.0000, 4 -> 2
c : -6.0000, 5 -> 5
d : -973.0000, 5 -> 0
a : 860.0000, 6 -> 3
b : -767.0000, 6 -> 0
