a : -966.0000, 0 -> 3
b : -726.0000, 0 -> 0
c : -861.0000, 0 -> 0
d : 342.0000, 0 -> 3
a : 751.0000, 1 -> 3
b : 5.0000, 1 -> 0
c : -137.0000, 1 -> 3
d : 642.0000, 1 -> 1
a : 426.0000, 2 -> 2
b : -643.0000, 2 -> 0
c : -61.0000, 2 -> 2
d : 835.0000, 2 -> 0
a : -151.0000, 3 -> 1
b : 721.0000, 3 -> 3
c : -269.0000, 3 -> 3
d : 531.0000, 3 -> 0
d : -269.0000, 0 -> 1
c : -714.0000, 0 -> 3
c : 167.0000, 1 -> 2
b : 372.0000, 1 -> 3
a : -691.0000, 2 -> 1
d : 355.0000, 2 -> 3
b : -951.0000, 3 -> 2
a : -616.0000, 3 -> 3
