a : -29.0000, 0 -> 0
b : -433.0000, 0 -> 1
c : 811.0000, 0 -> 2
d : 449.0000, 0 -> 1
a : -743.0000, 1 -> 0
b : 849.0000, 1 -> 0
c : 835.0000, 1 -> 1
d : -988.0000, 1 -> 3
a : -378.0000, 2 -> 5
b : -994.0000, 2 -> 3
c : 733.0000, 2 -> 0
d : 113.0000, 2 -> 1
a : 846.0000, 3 -> 1
b : 861.0000, 3 -> 5
c : -433.0000, 3 -> 3
d : 971.0000, 3 -> 5
a : -542.0000, 4 -> 4
b : 124.0000, 4 -> 2
c : 237.0000, 4 -> 1
d : 577.0000, 4 -> 1
a : -554.0000, 5 -> 3
b : -924.0000, 5 -> 2
c : -84.0000, 5 -> 5
d : -477.0000, 5 -> 0
a : -801.0000, 0 -> 5
a : 34.0000, 0 -> 3
a : -819.0000, 1 -> 1
c : -878.0000, 1 -> 5
a : 757.0000, 2 -> 1
b : 880.0000, 2 -> 2
b : 408.0000, 3 -> 3
c : 958.0000, 3 -> 4
b : -55.0000, 4 -> 3
d : -542.0000, 4 -> 4
b : -170.0000, 5 -> 0
c : 273.0000, 5 -> 3
