a : -95.0000, 0 -> 4
b : 621.0000, 0 -> 0
a : -810.0000, 1 -> 0
b : -369.0000, 1 -> 5
a : -925.0000, 2 -> 6
b : -470.0000, 2 -> 1
a : 816.0000, 3 -> 0
b : -22.0000, 3 -> 1
a : 109.0000, 4 -> 6
b : 897.0000, 4 -> 3
a : -307.0000, 5 -> 6
b : -47.0000, 5 -> 5
a : -185.0000, 6 -> 4
b : -143.0000, 6 -> 3
a : 512.0000, 7 -> 4
b : 706.0000, 7 -> 0
b : 442.0000, 0 -> 2
b : 789.0000, 1 -> 1
b : -108.0000, 2 -> 6
a : -531.0000, 3 -> 2
b : 657.0000, 4 -> 7
a : -200.0000, 5 -> 4
b : 835.0000, 6 -> 2
a : -562.0000, 7 -> 2
