a : -577.0000, 0 -> 2
b : -503.0000, 0 -> 3
c : -760.0000, 0 -> 5
a : 576.0000, 1 -> 0
b : 594.0000, 1 -> 4
c : 139.0000, 1 -> 4
a : 907.0000, 2 -> 1
b : -464.0000, 2 -> 0
c : -54.0000, 2 -> 5
a : -19.0000, 3 -> 3
b : -538.0000, 3 -> 0
c : -107.0000, 3 -> 1
a : -834.0000, 4 -> 1
b : -617.0000, 4 -> 3
c : 838.0000, 4 -> 5
a : -855.0000, 5 -> 4
b : 920.0000, 5 -> 4
c : -904.0000, 5 -> 3
a : -782.0000, 0 -> 3
b : 552.0000, 1 -> 2
a : 284.0000, 2 -> 4
c : 950.0000, 3 -> 3
a : 259.0000, 4 -> 3
a : -495.0000, 5 -> 2
