a : 660.0000, 0 -> 4
b : -780.0000, 0 -> 0
c : 496.0000, 0 -> 0
d : 384.0000, 0 -> 6
a : -94.0000, 1 -> 3
b : 286.0000, 1 -> 1
c : -337.0000, 1 -> 6
d : -574.0000, 1 -> 0
a : 411.0000, 2 -> 2
b : 679.0000, 2 -> 1
c : 952.0000, 2 -> 5
d : -357.0000, 2 -> 3
a : 876.0000, 3 -> 0
b : 132.0000, 3 -> 2
c : 847.0000, 3 -> 1
d : 512.0000, 3 -> 4
a : -687.0000, 4 -> 4
b : 625.0000, 4 -> 2
c : -265.0000, 4 -> 3
d : 246.0000, 4 -> 6
a : -435.0000, 5 -> 0
b : 658.0000, 5 -> 1
c : 817.0000, 5 -> 3
d : 987.0000, 5 -> 6
a : 955.0000, 6 -> 4
b : 857.0000, 6 -> 1
c : -382.0000, 6 -> 4
d : -386.0000, 6 -> 3
a : 291.0000, 0 -> 6
d : -476.0000, 0 -> 0
a : -356.0000, 1 -> 2
c : -777.0000, 1 -> 5
b : 308.0000, 2 -> 4
a : -661.0000, 2 -> 4
a : -894.0000, 3 -> 3
a : -841.0000, 3 -> 2
a : 193.0000, 4 -> 6
d : 806.0000, 4 -> 3
b : -950.0000, 5 -> 0
c : 483.0000, 5 -> 4
a : -262.0000, 6 -> 6
b : 183.0000, 6 -> 5
