a : -527.0000, 0 -> 0
b : 315.0000, 0 -> 3
c : -872.0000, 0 -> 1
a : -875.0000, 1 -> 3
b : 638.0000, 1 -> 7
c : -477.0000, 1 -> 5
a : 971.0000, 2 -> 5
b : 959.0000, 2 -> 6
c : 653.0000, 2 -> 3
a : -160.0000, 3 -> 0
b : 216.0000, 3 -> 3
c : 590.0000, 3 -> 2
a : -728.0000, 4 -> 4
b : 951.0000, 4 -> 2
c : 802.0000, 4 -> 5
a : 266.0000, 5 -> 3
b : -26.0000, 5 -> 6
c : -602.0000, 5 -> 4
a : 205.0000, 6 -> 1
b : 352.0000, 6 -> 3
c : -274.0000, 6 -> 3
a : -816.0000, 7 -> 1
b : -492.0000, 7 -> 1
c : -764.0000, 7 -> 4
a : 197.0000, 0 -> 4
c : 430.0000, 1 -> 1
c : 406.0000, 2 -> 4
c : 318.0000, 3 -> 5
a : 591.0000, 4 -> 2
a : -843.0000, 5 -> 6
c : 647.0000, 6 -> 5
c : 965.0000, 7 -> 0
