a : -923.0000, 0 -> 7
b : 137.0000, 0 -> 4
c : 419.0000, 0 -> 3
d : -225.0000, 0 -> 0
a : 297.0000, 1 -> 0
b : -164.0000, 1 -> 6
c : -757.0000, 1 -> 2
d : 400.0000, 1 -> 1
a : 755.0000, 2 -> 0
b : 211.0000, 2 -> 3
c : -235.0000, 2 -> 7
d : -825.0000, 2 -> 1
a : -263.0000, 3 -> 3
b : -491.0000, 3 -> 6
c : 529.0000, 3 -> 6
d : 152.0000, 3 -> 1
a : 974.0000, 4 -> 0
b : -989.0000, 4 -> 4
c : 722.0000, 4 -> 4
d : -473.0000, 4 -> 0
a : 957.0000, 5 -> 2
b : 941.0000, 5 -> 7
c : -7.0000, 5 -> 6
d : -257.0000, 5 -> 3
a : 494.0000, 6 -> 5
b : -629.0000, 6 -> 7
c : -899.0000, 6 -> 4
d : 585.0000, 6 -> 3
a : -323.0000, 7 -> 0
b : -358.0000, 7 -> 0
c : 489.0000, 7 -> 6
d : 608.0000, 7 -> 4
d : 637.0000, 0 -> 1
d : 400.0000, 0 -> 4
d : -317.0000, 1 -> 6
a : -626.0000, 1 -> 1
c : -478.0000, 2 -> 5
c : -91.0000, 2 -> 3
b : 437.0000, 3 -> 5
b : -408.0000, 3 -> 0
a : 558.0000, 4 -> 2
b : 328.0000, 4 -> 7
a : -157.0000, 5 -> 1
d : -566.0000, 5 -> 0
d : -245.0000, 6 -> 0
b : 725.0000, 6 -> 6
c : -572.0000, 7 -> 2
a : 544.0000, 7 -> 2
