a : -878.0000, 0 -> 2
b : 38.0000, 0 -> 3
c : -53.0000, 0 -> 0
d : 324.0000, 0 -> 5
a : 650.0000, 1 -> 4
b : -780.0000, 1 -> 2
c : 923.0000, 1 -> 2
d : 80.0000, 1 -> 5
a : 529.0000, 2 -> 0
b : -282.0000, 2 -> 2
c : 272.0000, 2 -> 1
d : -549.0000, 2 -> 5
a : -272.0000, 3 -> 0
b : -658.0000, 3 -> 5
c : -370.0000, 3 -> 3
d : 3.0000, 3 -> 4
a : -631.0000, 4 -> 1
b : 508.0000, 4 -> 5
c : -938.0000, 4 -> 0
d : -472.0000, 4 -> 2
a : 767.0000, 5 -> 1
b : -233.0000, 5 -> 0
c : -54.0000, 5 -> 2
d : -679.0000, 5 -> 0
b : -1000.0000, 0 -> 0
c : -502.0000, 0 -> 5
d : -117.0000, 1 -> 0
d : 173.0000, 1 -> 4
d : 760.0000, 2 -> 1
d : -546.0000, 2 -> 0
b : -495.0000, 3 -> 4
d : 239.0000, 3 -> 5
b : -74.0000, 4 -> 2
d : 873.0000, 4 -> 5
a : 501.0000, 5 -> 2
d : 505.0000, 5 -> 5
