a : 971.0000, 0 -> 7
b : 643.0000, 0 -> 0
c : 932.0000, 0 -> 5
d : 577.0000, 0 -> 1
a : 641.0000, 1 -> 7
b : 803.0000, 1 -> 4
c : -48.0000, 1 -> 0
d : 858.0000, 1 -> 0
a : -249.0000, 2 -> 3
b : -155.0000, 2 -> 0
c : -39.0000, 2 -> 5
d : -507.0000, 2 -> 5
a : 239.0000, 3 -> 1
b : 72.0000, 3 -> 6
c : -329.0000, 3 -> 7
d : 403.0000, 3 -> 4
a : 709.0000, 4 -> 0
b : -67.0000, 4 -> 6
c : 26.0000, 4 -> 0
d : 743.0000, 4 -> 3
a : -772.0000, 5 -> 0
b : 755.0000, 5 -> 2
c : -176.0000, 5 -> 2
d : 906.0000, 5 -> 5
a : -761.0000, 6 -> 5
b : -976.0000, 6 -> 7
c : 465.0000, 6 -> 1
d : 118.0000, 6 -> 2
a : -389.0000, 7 -> 4
b : 947.0000, 7 -> 7
c : -170.0000, 7 -> 0
d : 478.0000, 7 -> 1
b : -462.0000, 0 -> 1
d : 566.0000, 0 -> 3
a : -480.0000, 1 -> 4
c : -750.0000, 1 -> 1
c : 700.0000, 2 -> 0
d : -568.0000, 2 -> 7
d : -631.0000, 3 -> 6
b : -350.0000, 3 -> 1
c : -124.0000, 4 -> 1
a : 764.0000, 4 -> 4
d : 703.0000, 5 -> 0
c : -403.0000, 5 -> 4
d : -312.0000, 6 -> 3
c : -351.0000, 6 -> 6
b : 685.0000, 7 -> 6
a : 197.0000, 7 -> 5
