a : -284.0000, 0 -> 2
b : -733.0000, 0 -> 1
c : 941.0000, 0 -> 4
a : -913.0000, 1 -> 1
b : 800.0000, 1 -> 2
c : 269.0000, 1 -> 0
a : -622.0000, 2 -> 4
b : 107.0000, 2 -> 1
c : 477.0000, 2 -> 0
a : -529.0000, 3 -> 0
b : -150.0000, 3 -> 2
c : -245.0000, 3 -> 3
a : -106.0000, 4 -> 4
b : -917.0000, 4 -> 2
c : -781.0000, 4 -> 2
a : 321.0000, 5 -> 2
b : -162.0000, 5 -> 3
c : -477.0000, 5 -> 0
a : -484.0000, 0 -> 3
a : -96.0000, 1 -> 2
b : -289.0000, 2 -> 5
a : -277.0000, 3 -> 5
a : -471.0000, 4 -> 0
c : -625.0000, 5 -> 5
