a : -782.0000, 0 -> 3
b : 948.0000, 0 -> 4
c : -9.0000, 0 -> 6
a : -120.0000, 1 -> 6
b : -166.0000, 1 -> 1
c : -694.0000, 1 -> 6
a : 194.0000, 2 -> 1
b : -283.0000, 2 -> 4
c : -193.0000, 2 -> 6
a : 415.0000, 3 -> 3
b : 947.0000, 3 -> 5
c : 84.0000, 3 -> 5
a : 903.0000, 4 -> 2
b : -774.0000, 4 -> 0
c : -853.0000, 4 -> 1
a : -655.0000, 5 -> 3
b : -303.0000, 5 -> 6
c : 651.0000, 5 -> 5
a : -917.0000, 6 -> 6
b : 999.0000, 6 -> 1
c : 396.0000, 6 -> 4
b : 659.0000, 0 -> 0
b : 178.0000, 1 -> 2
c : -518.0000, 2 -> 5
b : 363.0000, 3 -> 6
b : -950.0000, 4 -> 1
a : -401.0000, 5 -> 5
a : -628.0000, 6 -> 3
