a : -908.0000, 0 -> 4
b : -390.0000, 0 -> 1
c : 916.0000, 0 -> 3
a : -751.0000, 1 -> 1
b : -281.0000, 1 -> 5
c : 997.0000, 1 -> 0
a : -206.0000, 2 -> 0
b : -397.0000, 2 -> 2
c : 841.0000, 2 -> 4
a : 313.0000, 3 -> 2
b : 213.0000, 3 -> 1
c : -914.0000, 3 -> 3
a : 402.0000, 4 -> 1
b : 205.0000, 4 -> 1
c : -256.0000, 4 -> 1
a : 965.0000, 5 -> 5
b : 210.0000, 5 -> 5
c : 716.0000, 5 -> 3
c : 398.0000, 0 -> 0
b : 459.0000, 1 -> 4
c : -712.0000, 2 -> 0
c : 572.0000, 3 -> 5
b : 534.0000, 4 -> 4
b : -250.0000, 5 -> 0
