a : 817.0000, 0 -> 2
b : -585.0000, 0 -> 5
c : 479.0000, 0 -> 2
d : 32.0000, 0 -> 0
a : 278.0000, 1 -> 2
b : -460.0000, 1 -> 5
c : 705.0000, 1 -> 2
d : -196.0000, 1 -> 5
a : -169.0000, 2 -> 0
b : -344.0000, 2 -> 1
c : 323.0000, 2 -> 1
d : 822.0000, 2 -> 2
a : -815.0000, 3 -> 0
b : 237.0000, 3 -> 0
c : 259.0000, 3 -> 2
d : -144.0000, 3 -> 4
a : -49.0000, 4 -> 2
b : 961.0000, 4 -> 0
c : -976.0000, 4 -> 3
d : 398.0000, 4 -> 2
a : 421.0000, 5 -> 1
b : 271.0000, 5 -> 4
c : 168.0000, 5 -> 3
d : 398.0000, 5 -> 1
d : 28.0000, 0 -> 3
c : -136.0000, 0 -> 0
c : -579.0000, 1 -> 5
a : -469.0000, 1 -> 5
c : 358.0000, 2 -> 3
d : -872.0000, 2 -> 0
b : 972.0000, 3 -> 2
d : -594.0000, 3 -> 0
d : -446.0000, 4 -> 5
d : -522.0000, 4 -> 0
b : 780.0000, 5 -> 3
b : -126.0000, 5 -> 0
