a : -624.0000, 0 -> 2
b : 495.0000, 0 -> 7
a : 231.0000, 1 -> 5
b : -682.0000, 1 -> 1
a : -344.0000, 2 -> 4
b : 522.0000, 2 -> 5
a : 414.0000, 3 -> 7
b : 836.0000, 3 -> 4
a : 648.0000, 4 -> 5
b : -152.0000, 4 -> 5
a : -772.0000, 5 -> 3
b : 782.0000, 5 -> 6
a : 366.0000, 6 -> 6
b : 756.0000, 6 -> 5
a : 699.0000, 7 -> 5
b : 169.0000, 7 -> 5
a : -338.0000, 0 -> 4
b : 862.0000, 1 -> 5
a : -297.0000, 2 -> 3
b : 555.0000, 3 -> 5
b : -478.0000, 4 -> 0
b : -984.0000, 5 -> 3
a : 431.0000, 6 -> 3
b : 614.0000, 7 -> 1
