a : -253.0000, 0 -> 2
b : -105.0000, 0 -> 6
a : -431.0000, 1 -> 4
b : -225.0000, 1 -> 3
a : 44.0000, 2 -> 6
b : 633.0000, 2 -> 3
a : 308.0000, 3 -> 0
b : -753.0000, 3 -> 7
a : -482.0000, 4 -> 4
b : 192.0000, 4 -> 1
a : 120.0000, 5 -> 5
b : 242.0000, 5 -> 2
a : -837.0000, 6 -> 3
b : 976.0000, 6 -> 6
a : 330.0000, 7 -> 1
b : 602.0000, 7 -> 3
a : -850.0000, 0 -> 4
a : 113.0000, 1 -> 5
b : -640.0000, 2 -> 2
b : -240.0000, 3 -> 3
b : 394.0000, 4 -> 3
a : 448.0000, 5 -> 0
b : 386.0000, 6 -> 3
a : 764.0000, 7 -> 6
