a : -499.0000, 0 -> 4
b : -745.0000, 0 -> 5
c : -584.0000, 0 -> 0
d : -984.0000, 0 -> 4
a : -39.0000, 1 -> 4
b : -494.0000, 1 -> 0
c : 277.0000, 1 -> 5
d : -172.0000, 1 -> 2
a : 775.0000, 2 -> 3
b : 481.0000, 2 -> 1
c : -543.0000, 2 -> 1
d : -617.0000, 2 -> 2
a : 498.0000, 3 -> 5
b : 160.0000, 3 -> 2
c : 669.0000, 3 -> 2
d : -890.0000, 3 -> 5
a : -891.0000, 4 -> 1
b : 748.0000, 4 -> 4
c : -832.0000, 4 -> 5
d : -944.0000, 4 -> 4
a : 558.0000, 5 -> 0
b : -333.0000, 5 -> 5
c : 915.0000, 5 -> 3
d : -670.0000, 5 -> 1
b : -846.0000, 0 -> 3
b : 339.0000, 0 -> 1
d : 519.0000, 1 -> 3
d : 225.0000, 1 -> 1
b : -42.0000, 2 -> 0
b : -584.0000, 2 -> 4
c : 509.0000, 3 -> 1
d : 728.0000, 3 -> 2
a : -14.0000, 4 -> 5
d : 524.0000, 4 -> 2
d : 729.0000, 5 -> 4
d : 42.0000, 5 -> 2
