a : -215.0000, 0 -> 3
b : -199.0000, 0 -> 3
c : 512.0000, 0 -> 0
d : 461.0000, 0 -> 0
a : -743.0000, 1 -> 3
b : 883.0000, 1 -> 3
c : -399.0000, 1 -> 1
d : 846.0000, 1 -> 1
a : -782.0000, 2 -> 1
b : 521.0000, 2 -> 3
c : 245.0000, 2 -> 1
d : -509.0000, 2 -> 2
a : -422.0000, 3 -> 0
b : -358.0000, 3 -> 1
c : -804.0000, 3 -> 2
d : -353.0000, 3 -> 3
a : 962.0000, 0 -> 0
b : -958.0000, 0 -> 2
d : 149.0000, 1 -> 0
b : 385.0000, 1 -> 1
d : 905.0000, 2 -> 3
c : -999.0000, 2 -> 3
c : -917.0000, 3 -> 1
c : -325.0000, 3 -> 3
