a : -762.0000, 0 -> 0
b : 475.0000, 0 -> 2
a : -974.0000, 1 -> 4
b : 575.0000, 1 -> 4
a : -73.0000, 2 -> 4
b : 788.0000, 2 -> 2
a : -61.0000, 3 -> 3
b : -414.0000, 3 -> 7
a : -632.0000, 4 -> 5
b : -259.0000, 4 -> 6
a : 28.0000, 5 -> 0
b : -368.0000, 5 -> 3
a : 797.0000, 6 -> 0
b : 575.0000, 6 -> 0
a : 536.0000, 7 -> 2
b : 23.0000, 7 -> 6
b : -138.0000, 0 -> 1
b : 921.0000, 1 -> 5
a : 555.0000, 2 -> 3
a : 4.0000, 3 -> 2
b : -31.0000, 4 -> 7
a : 22.0000, 5 -> 6
b : 692.0000, 6 -> 5
b : 365.0000, 7 -> 5
